CQI,MCS,BRATE(DW),BLER(DW),SNR,PHR,BLER(UP),BRATE(UP),CLASS
15.0,27.0,5290,0,5.16,28.3,0.0,151,1024
15.0,26.7,4070,4.3,6.18,35.2,1.53,138,768
7.29,12.8,1340,2.8,1.85,32.8,0.0,62.2,640
12.8,20.9,273,12,1.78,28.5,0.0,34.8,320
15.0,27.0,12300,0,9.35,34.9,4.81,283,1280
15.0,27.0,5490,0,5.36,33.6,0.0,260,1024
15.0,27.0,5260,0,5.46,29.1,0.0,144,1024
14.4,25.7,4380,3.9,5.99,28.1,2.07,151,768
9.22,16.9,3180,1.2,1.91,32.5,0.0,86.0,640
13.4,19.5,293,4.5,3.06,29.5,0.0,28.3,320
15.0,27.0,10000,0,8.96,34.4,3.75,257,1280
15.0,27.0,5230,0,5.84,32.9,0.0,168,1024
15.0,27.0,5290,0,5.13,28.1,1.28,156,1024
15.0,27.0,4430,5.3,6.34,30.1,1.73,152,768
7.38,13.1,1900,1.4,1.90,32.0,0.0,64.5,640
13.5,19.1,928,5.1,2.28,28.9,0.0,38.1,320
15.0,27.0,10100,0,9.71,35.0,4.83,249,1280
15.0,27.0,5360,0,5.99,33.2,1.65,191,1024
15.0,27.0,5260,0,4.89,28.0,0.0,175,1024
13.6,23.6,3970,5.9,5.88,31.2,1.42,143,768
9.67,17.6,3110,0,1.66,33.6,0.0,88.5,640
12.4,21.1,2720,6.7,2.36,31.8,0.0,82.6,320
15.0,27.0,6800,0,8.50,33.2,4.34,214,1280
15.0,27.0,5250,0,5.50,32.4,0.0,177,1024
15.0,27.0,5540,0,5.44,28.0,0.0,152,1024
12.6,22.0,3570,6.0,6.19,27.7,2.40,118,768
8.23,14.8,2700,3.3,2.13,33.5,0.0,64.0,640
15.0,24.9,1050,10,1.86,29.2,0.0,47.0,320
15.0,26.9,8640,0,9.05,34.0,5.02,233,1280
15.0,26.9,5740,0,6.00,32.6,1.55,182,1024
15.0,25.7,4580,1.6,5.20,28.5,1.37,227,1024
11.3,17.3,4250,5.6,6.74,28.0,3.23,247,768
6.44,13.2,529,2.7,1.98,33.0,0.0,24.7,640
14.2,23.8,682,0,2.66,29.5,1.38,28.6,320
15.0,25.4,4270,0,8.53,33.1,4.60,246,1280
14.5,24.9,5740,3.7,5.60,33.6,1.66,318,1024
15.0,24.8,1990,0,3.10,31.6,0.0,109,1024
9.37,14.2,3430,6.5,5.01,29.0,1.32,100.0,768
8.96,12.5,2230,4.1,3.94,32.8,0.0,86.7,640
13.2,6.64,59.9,0,2.01,27.2,0.0,38.0,320
15.0,27.0,11800,0,7.76,33.0,2.88,270,1280
14.8,26.6,5740,1.5,5.57,35.1,1.05,189,1024
15.0,26.8,5100,0,5.76,28.6,1.19,154,1024
14.5,25.7,3260,4.1,6.24,26.6,2.12,142,768
9.96,16.1,3540,1.4,4.12,33.2,0.0,90.8,640
9.77,12.3,144,19,1.43,36.0,0.0,30.8,320
15.0,26.8,9230,1.9,7.12,32.3,2.45,246,1280
15.0,27.0,6300,0,8.68,33.3,4.13,210,1024
15.0,27.0,5260,0,6.50,27.5,2.61,160,1024
14.4,25.6,3840,9.0,6.74,28.2,1.90,148,768
11.8,20.7,3750,0,4.51,35.7,0.0,98.7,640
11.1,18.6,1870,8.8,3.86,32.4,0.0,85.2,320
15.0,26.8,6340,0,6.79,33.0,2.28,159,1280
15.0,27.0,6830,0,7.05,34.3,1.96,197,1024
15.0,27.0,5260,0,5.00,31.1,1.06,144,1024
13.1,24.3,4010,6.6,2.56,29.4,0.0,91.4,768
9.36,16.7,3220,0,4.19,32.8,0.0,90.5,640
14.0,24.1,3860,2.7,4.40,31.2,0.0,117,320
15.0,27.0,6160,0,6.56,34.4,2.20,174,1280
15.0,27.0,5130,1.2,5.88,34.5,1.14,147,1024
15.0,27.0,5530,0,4.07,31.9,0.0,150,1024
9.67,17.8,338,0,0.0,26.0,0.0,15.0,768
10.6,18.5,6570,1.6,6.55,31.9,1.80,174,640
14.4,25.9,4430,5.5,5.53,32.2,1.00,119,320
15.0,27.0,5660,0,7.38,32.2,2.30,167,1280
14.8,26.3,4750,2.5,6.97,32.8,2.86,131,1024
15.0,27.0,5290,0,4.52,30.9,0.0,140,1024
10.3,14.2,532,8.7,1.53,30.8,0.0,38.7,768
13.1,22.7,5920,2.4,5.64,31.6,0.0,182,640
14.5,26.4,6770,1.6,5.60,32.4,1.12,335,320
14.8,26.0,4600,0,7.38,32.7,2.76,124,1280
15.0,27.0,5920,0,7.36,36.1,2.96,188,1024
15.0,27.0,5260,0,5.14,32.2,1.06,153,1024
10.5,16.7,2670,6.6,2.29,27.9,0.0,82.2,768
10.1,17.8,3580,1.1,5.52,31.2,1.01,109,640
14.6,26.2,4870,3.6,5.31,32.3,0.0,282,320
15.0,27.0,5290,0,7.39,32.5,1.71,129,1280
15.0,27.0,5060,2.4,7.93,32.2,3.11,152,1024
15.0,27.0,5290,0,4.05,32.2,0.0,148,1024
11.7,19.9,2700,11,2.76,26.0,0.0,59.8,768
11.2,19.1,4030,1.1,5.99,33.5,1.39,134,640
13.6,23.9,4120,1.9,4.68,32.0,0.0,204,320
14.4,25.9,5510,0,7.10,34.4,2.82,174,1280
15.0,27.0,5220,0,9.06,34.1,4.52,160,1024
14.8,26.5,5140,0,4.25,32.7,0.0,134,1024
12.4,19.1,704,14,2.59,0.0,0.0,0.0,768
13.9,23.9,5640,2.2,5.81,31.0,1.15,145,640
12.9,23.5,4750,2.7,4.45,33.5,0.0,141,320
15.0,27.0,7270,0,7.70,33.3,2.57,213,1280
14.8,26.4,5120,0,8.21,33.6,4.62,170,1024
15.0,27.0,4390,0,4.00,31.0,0.0,122,1024
13.0,25.0,12.2,0,3.80,0.0,8.00,0.0,768
11.2,20.5,7870,1.5,5.81,30.6,1.34,207,640
12.1,22.1,4480,1.9,4.29,30.8,0.0,142,320
15.0,27.0,5290,0,7.50,31.1,3.03,168,1280
15.0,27.0,5220,0,8.97,33.8,4.92,169,1024
15.0,26.8,4770,0,4.31,31.9,0.0,134,1024
11.2,25.0,12.2,0,0.0,0.0,0.0,0.0,768
13.0,22.3,7560,2.8,5.86,31.3,1.71,190,640
13.7,25.2,5560,3.7,4.58,32.8,0.0,170,320
15.0,26.8,4230,0,7.63,35.2,2.20,142,1280
15.0,27.0,6470,0,8.29,33.2,4.08,193,1024
15.0,26.9,4200,2.8,3.86,30.8,0.0,128,1024
11.3,0.0,0,0,0.0,0.0,0.0,0.01,768
9.76,16.0,6030,2.6,5.69,32.5,1.51,200,640
11.3,19.9,3920,2.9,4.18,31.3,0.0,110,320
15.0,27.0,5260,0,6.88,31.8,2.68,156,1280
15.0,27.0,5200,0,8.60,34.6,4.31,168,1024
15.0,26.8,4800,0,3.68,31.6,0.0,157,1024
12.0,0.0,0,1,.49,26.0,0.0,26.0,768
10.00,16.4,4530,3.3,5.72,30.0,1.32,124,640
12.6,21.6,4150,5.7,4.52,33.8,0.0,131,320
15.0,27.0,7640,0,7.33,33.8,2.33,205,1280
15.0,27.0,5250,0,9.45,34.1,4.96,168,1024
15.0,26.7,3620,0,5.36,32.9,1.28,111,1024
12.3,22.1,333,12,1.10,31.0,0.0,20.0,768
9.68,16.9,6890,2.6,6.14,31.3,1.51,154,640
11.3,21.1,3620,3.4,4.05,34.0,0.0,120,320
15.0,27.0,4420,0,7.67,34.6,3.24,145,1280
15.0,27.0,6090,0,9.61,34.1,5.82,167,1024
15.0,27.0,5260,0,6.91,33.2,2.86,147,1024
13.6,21.8,307,10.0,0.0,27.0,0.0,3.42,768
7.08,12.8,3090,5.5,5.33,33.0,0.0,105,640
12.4,22.3,5880,3.3,3.93,32.3,0.0,140,320
15.0,27.0,5300,0,7.45,32.7,3.23,213,1280
15.0,27.0,5340,0,8.33,36.1,3.76,200,1024
15.0,26.7,3840,0,4.20,29.1,0.0,157,1024
8.74,18.2,142,10.0,0.0,27.5,0.0,8.61,768
12.1,21.4,8630,2.4,5.96,32.4,1.93,237,640
13.2,23.3,2450,4.5,2.62,30.6,0.0,77.1,320
15.0,26.2,4970,0,8.03,35.2,4.74,156,1280
15.0,27.0,7960,0,8.08,34.8,3.73,223,1024
15.0,27.0,5290,0,3.69,28.0,0.0,133,1024
3.20,0.0,224,0,0.0,24.0,0.0,1.26,768
9.88,17.7,5230,3.6,5.63,32.2,2.01,99.0,640
13.7,23.7,5320,2.8,3.43,30.7,0.0,158,320
15.0,27.0,5930,0,8.68,35.5,4.37,172,1280
15.0,27.0,5220,0,7.26,34.8,2.52,159,1024
15.0,26.9,4350,0,3.76,29.1,0.0,207,1024
7.35,4.05,287,11,1.14,24.0,0.0,26.0,768
9.84,15.4,3890,1.9,6.07,33.2,2.02,173,640
13.8,23.8,4820,0,3.88,31.8,0.0,138,320
15.0,27.0,7060,0,8.41,35.9,4.21,219,1280
15.0,27.0,5160,0,6.98,34.1,3.01,139,1024
15.0,27.0,5320,0,3.80,28.7,0.0,157,1024
9.17,14.9,1080,8.6,1.61,24.7,0.0,45.1,768
9.44,15.2,2530,2.9,5.58,30.4,1.66,72.3,640
13.8,24.9,4270,1.3,2.95,31.1,0.0,118,320
15.0,26.9,8590,1.3,8.11,32.4,4.77,238,1280
15.0,27.0,5700,0,6.48,33.0,2.83,200,1024
15.0,26.7,4600,0,4.15,31.7,1.14,164,1024
11.4,19.2,2190,7.9,2.14,28.9,0.0,126,768
9.68,14.6,2009,2.2,5.84,33.6,1.91,79.0,640
13.3,24.3,7880,1.3,2.80,32.7,0.0,193,320
15.0,26.8,4770,0,8.30,35.3,4.97,167,1280
15.0,27.0,5700,0,7.07,35.5,3.07,190,1024
15.0,27.0,5260,0,3.27,28.9,0.0,136,1024
8.48,13.5,1930,7.5,2.26,24.2,0.0,78.9,768
11.0,18.3,3950,0,6.24,30.6,1.85,133,640
14.1,24.8,4580,0,3.21,32.2,0.0,123,640
15.0,26.7,4220,0,8.60,31.9,3.54,218,1280
15.0,27.0,6420,0,6.77,36.7,1.93,181,1024
15.0,26.8,4830,0,3.24,28.6,0.0,160,1024
5.37,5.72,766,4.0,2.65,24.0,0.0,9.05,768
11.6,21.9,5190,2.2,5.95,31.0,1.52,129,640
14.8,25.5,2960,0,2.95,31.6,0.0,73.6,640
15.0,26.9,7880,0,8.73,32.9,3.99,253,1280
13.6,23.6,5100,0,6.36,35.3,2.00,155,1024
15.0,27.0,5290,0,4.29,30.7,0.0,164,1024
3.58,5.32,141,8.0,1.76,30.5,1.41,36.7,768
11.8,19.8,6520,2.4,5.77,32.0,1.30,186,640
13.7,22.9,3950,1.3,2.93,32.5,0.0,107,640
15.0,26.8,6300,1.4,6.97,35.5,2.56,183,1280
15.0,27.0,5500,0,6.45,36.0,2.16,213,1024
15.0,27.0,5220,0,3.94,32.5,0.0,126,1024
9.40,10.3,581,8.7,1.03,0.0,0.0,6.38,768
10.6,15.3,2340,2.4,5.40,29.9,1.36,151,640
14.8,26.6,8440,1.9,4.13,30.6,0.0,223,640
15.0,27.0,6180,0,7.70,34.2,3.95,169,1280
14.8,26.7,4970,1.8,5.52,33.8,1.65,220,1024
15.0,26.9,1750,0,4.19,29.8,0.0,80.8,1024
11.8,0.0,0,1,.07,0.0,0.0,3.48,768
10.9,18.8,6420,2.8,5.09,34.1,0.0,178,640
11.9,17.2,3110,4.0,1.62,30.8,0.0,69.2,768
15.0,26.5,6330,0,7.11,35.5,2.59,213,1280
14.8,26.5,7280,0,5.90,33.8,1.90,196,1024
15.0,26.3,3990,0,4.32,31.3,0.0,140,1024
5.30,0.0,0,1,.11,38.0,0.0,80.0,768
12.4,22.9,7960,2.2,4.24,33.2,0.0,186,640
15.0,26.4,2890,13,1.99,33.9,0.0,94.0,768
15.0,27.0,9310,0,6.78,34.4,2.00,241,1280
14.5,26.2,4920,1.2,4.91,35.3,1.20,164,1024
15.0,27.0,6180,0,4.50,30.8,0.0,162,1024
9.35,0.0,0,0,0.0,31.0,0.0,336,768
10.6,16.5,4220,3.3,4.37,34.3,0.0,127,640
14.5,25.3,4890,3.6,2.48,33.1,0.0,130,768
15.0,26.8,7110,0,7.13,33.1,1.77,196,1280
14.8,26.4,4790,1.8,5.29,34.5,1.48,148,1024
15.0,26.5,4150,0,3.97,31.8,0.0,124,1024
6.84,5.33,24.1,0,0.0,0.0,0.0,0.0,768
7.60,13.5,5360,2.5,4.54,32.7,0.0,154,640
14.2,25.3,4830,4.3,2.57,31.5,0.0,135,768
15.0,27.0,4830,0,5.97,33.2,1.95,102,1280
15.0,27.0,5690,0,4.93,34.1,1.32,174,1024
15.0,27.0,4810,0,3.93,33.9,0.0,107,1024
11.8,9.00,912,0,0.0,0.0,0.0,0.0,768
9.68,14.8,4170,3.7,4.60,30.7,0.0,90.1,640
12.0,21.9,5280,1.7,3.86,33.5,0.0,157,640
14.4,26.7,4600,0,6.91,31.5,2.18,152,1280
15.0,27.0,6420,1.4,5.59,34.1,2.24,174,1024
14.4,23.5,265,8.3,3.44,35.2,0.0,52.6,1024
12.6,9.00,912,33,0.0,0.0,0.0,0.0,768
11.2,16.4,6510,1.3,5.94,31.1,1.60,271,640
11.7,18.5,3930,3.6,3.65,32.2,0.0,208,640
15.0,26.6,5990,0,6.98,35.1,2.93,244,1280
15.0,26.7,6050,0,6.78,35.4,3.66,222,1024
15.0,23.0,818,2.0,3.70,35.0,1.47,62.2,1024
13.0,11.0,13,25,0.0,27.3,0.0,29.7,768
8.92,11.4,5140,3.0,7.03,31.2,3.25,206,640
12.7,21.7,3170,2.6,3.34,35.2,1.02,119,640
15.0,26.2,6220,1.1,6.99,33.6,2.61,216,1280
15.0,25.8,3780,1.7,6.30,34.2,2.99,179,1024
15.0,27.0,5390,0,3.93,31.2,0.0,147,1024
12.4,0.0,0,0,0.0,0.0,0.0,0.01,768
11.3,18.1,4750,3.2,6.19,28.5,1.36,121,640
12.4,21.9,4870,4.7,2.67,35.2,0.0,127,640
15.0,26.5,5340,0,6.78,30.6,1.74,152,1280
15.0,26.8,6410,2.1,5.68,32.4,1.84,188,1024
14.8,26.7,5220,0,3.73,32.1,0.0,159,1024
13.4,0.0,488,0,1.05,0.0,1.00,0.0,768
10.7,17.7,4640,3.3,5.11,31.1,1.28,136,640
11.9,19.7,2580,2.0,3.38,32.1,0.0,76.9,640
15.0,27.0,8990,0,7.09,31.9,2.80,234,1280
15.0,27.0,5850,1.5,5.26,33.8,1.69,171,1024
15.0,27.0,5140,0,4.39,33.1,0.0,156,1024
11.7,12.1,193,5.6,1.84,29.0,0.0,70.0,768
7.60,12.4,2820,0,4.56,33.6,1.46,81.8,640
11.4,20.2,4110,2.7,3.65,30.8,0.0,134,640
15.0,26.9,7710,0,6.01,32.4,1.70,184,1280
15.0,27.0,5870,0,7.95,34.6,5.03,199,1024
15.0,26.4,3700,0,6.74,30.3,2.43,122,1024
14.2,25.0,893,6.4,3.25,26.8,0.0,82.9,768
6.21,11.5,4340,3.3,4.58,30.4,0.0,99.6,640
11.3,20.0,3720,5.2,3.56,31.3,0.0,88.6,640
15.0,27.0,5470,0,7.22,32.6,3.17,189,1280
15.0,27.0,5140,1.8,3.85,32.2,0.0,168,1024
15.0,26.5,7180,0,6.55,30.4,3.26,191,1024
13.9,20.2,884,3.5,4.25,25.4,0.0,52.6,768
9.33,16.1,2660,3.9,3.11,35.0,0.0,86.7,640
11.5,16.0,1330,4.1,3.08,28.0,0.0,49.0,640
15.0,26.4,8370,1.5,6.85,32.9,2.85,261,1280
15.0,26.6,4130,2.4,5.61,34.3,1.54,142,1024
15.0,27.0,5260,0,4.03,31.2,0.0,141,1024
13.0,17.9,237,0,2.06,21.7,0.0,17.3,768
6.04,9.06,1540,3.5,4.36,30.3,1.35,52.0,640
12.8,21.1,7680,2.3,3.29,30.6,0.0,193,640
14.8,26.8,5820,0,6.54,33.9,1.85,132,1280
15.0,27.0,5240,0,4.66,33.7,1.02,163,1024
15.0,26.6,6930,0,6.59,31.4,2.61,194,1024
8.48,12.4,6.75,20,1.16,30.0,0.0,6.32,768
9.67,18.5,6400,6.6,4.42,32.4,0.0,160,1024
15.0,25.9,2230,6.5,4.63,32.7,0.0,79.2,640
14.8,26.4,6730,2.3,7.61,31.1,3.39,143,1280
15.0,26.3,3670,5.4,4.36,31.8,0.0,97.9,1024
15.0,27.0,5680,0,5.34,31.0,2.06,163,1024
11.2,11.1,26,84,1.23,31.7,0.0,25.5,768
9.48,22.1,5500,5.2,4.53,34.4,1.36,130,1024
13.4,23.3,5000,4.5,4.74,30.5,1.15,135,640
15.0,26.7,5430,0,5.72,32.8,1.43,214,1280
15.0,26.7,6150,1.7,5.98,32.8,2.11,176,1024
15.0,26.8,4390,0,4.35,32.9,0.0,132,1024
13.6,23.0,11.7,0,2.94,0.0,0.0,0.0,768
7.61,14.3,4760,2.9,3.26,32.0,0.0,150,1024
12.0,22.8,5250,2.5,5.06,32.7,1.12,162,640
15.0,27.0,5730,0,6.00,32.2,1.85,176,1280
15.0,27.0,5280,0,6.76,32.8,2.69,189,1024
15.0,26.8,5100,0,3.47,31.6,0.0,153,1024
10.8,16.0,392,4.0,1.33,33.0,0.0,14.8,768
10.2,18.7,4710,3.7,3.97,30.7,0.0,103,1024
12.6,23.0,5710,0,4.11,33.6,0.0,164,768
15.0,27.0,5780,0,6.80,34.5,2.96,159,1280
15.0,27.0,5190,0,5.51,33.2,2.11,159,1024
15.0,27.0,5290,0,3.18,31.2,0.0,164,640
13.0,25.6,81.4,0,0.0,0.0,0.0,0.0,768
8.96,15.1,4810,3.3,3.38,32.3,0.0,140,1024
11.7,20.9,4030,1.5,3.31,31.8,0.0,134,768
15.0,27.0,5540,0,5.99,33.6,2.03,186,1280
15.0,27.0,5190,0,5.06,33.6,1.30,156,1024
15.0,27.0,5310,0,3.41,31.0,0.0,139,640
11.6,0.0,0,0,0.0,0.0,0.0,0.01,640
10.5,18.4,6210,1.9,4.18,32.8,0.0,148,1024
13.0,23.6,4760,4.4,2.52,31.3,0.0,131,768
15.0,26.8,4630,0,5.73,34.6,1.62,136,1280
14.0,24.3,5400,1.0,4.45,33.6,0.0,163,1024
15.0,26.8,3960,0,3.31,31.8,0.0,110,640
12.0,25.0,5.16,0,0.0,0.0,0.0,0.0,640
10.8,20.4,6850,4.1,3.47,32.8,0.0,187,1024
13.5,24.5,6300,2.3,3.12,34.6,0.0,193,768
15.0,27.0,5740,0,6.08,34.5,1.41,152,1280
15.0,27.0,5220,0,4.17,34.4,0.0,154,1024
15.0,26.9,7370,0,3.87,30.8,0.0,197,640
10.8,0.0,0,0,0.0,0.0,0.0,0.01,640
9.96,16.4,5940,3.9,3.33,32.1,0.0,146,1024
13.7,24.6,5110,0,3.47,34.4,0.0,125,768
15.0,26.8,4990,0,5.41,35.9,1.37,149,1280
15.0,26.1,2880,3.0,4.15,32.6,1.06,80.8,1024
15.0,27.0,6140,0,3.35,31.1,0.0,216,640
6.08,25.0,5.16,0,0.0,0.0,0.0,0.0,640
11.0,19.7,7310,2.1,3.81,31.9,0.0,176,1024
13.5,23.9,3720,2.7,3.44,34.0,0.0,108,768
15.0,26.7,4480,0,5.67,34.0,1.68,96.4,1280
15.0,26.8,6070,0,4.52,33.1,1.37,173,1024
15.0,26.3,4720,8.6,3.27,32.3,0.0,200,640
6.76,0.0,0,0,0.0,0.02,.17,1.27,320
8.16,14.8,3310,3.1,4.33,31.0,0.0,118,1024
13.4,23.4,3790,7.1,3.22,33.1,0.0,110,768
15.0,26.2,3960,1.9,6.02,35.4,2.24,126,1280
15.0,26.6,8750,2.4,4.96,34.7,2.02,257,1024
15.0,27.0,5260,0,3.51,30.6,0.0,145,640
8.92,0.0,0,0,0.0,0.02,.00,0.01,320
10.00,16.9,5730,3.4,4.10,31.8,0.0,147,1024
11.4,19.8,3930,3.4,3.73,33.4,0.0,124,768
15.0,26.8,5180,0,6.01,33.7,1.82,156,1280
15.0,27.0,5480,0,4.24,32.3,0.0,171,1024
15.0,26.7,2580,0,3.27,31.0,0.0,55.2,640
9.80,0.0,0,1,.24,0.0,0.0,0.01,320
9.88,17.9,7380,1.8,4.27,33.8,0.0,227,1024
14.1,25.9,6350,2.9,3.50,31.7,0.0,164,768
15.0,27.0,5460,0,5.79,34.9,1.20,136,1280
15.0,27.0,5230,0,5.09,35.2,1.94,151,1024
14.5,25.3,3350,0,3.21,30.1,0.0,161,640
10.0,25.0,5.16,0,0.0,0.0,0.0,0.0,320
11.5,19.8,7970,2.2,5.20,33.0,1.10,223,1024
12.7,23.6,4980,1.9,3.69,33.1,0.0,135,768
15.0,26.7,5000,0,5.47,33.8,1.24,146,1280
15.0,27.0,5510,0,5.52,33.9,1.69,179,1024
15.0,27.0,5260,0,4.08,30.9,0.0,155,640
14.6,17.0,61.3,0,1.69,30.8,0.0,46.0,320
7.92,13.2,3030,8.2,4.65,34.4,1.47,83.3,1024
10.8,20.5,4920,5.0,2.31,30.0,0.0,93.0,768
15.0,26.9,6030,0,5.59,34.3,1.68,164,1280
15.0,27.0,5770,0,8.97,35.2,5.91,176,1024
15.0,26.8,4270,0,4.45,31.7,0.0,120,640
12.0,7.79,72.6,32,2.06,30.5,0.0,13.4,320
10.4,18.5,5140,1.9,4.23,31.9,0.0,106,1024
11.8,21.3,6140,1.8,3.88,25.1,0.0,188,768
15.0,26.7,5170,0,5.65,32.4,1.34,175,1280
15.0,27.0,5650,0,9.06,35.2,6.05,205,1024
15.0,27.0,5350,0,4.79,30.1,1.31,142,640
9.84,17.0,61.3,0,1.25,32.4,0.0,6.19,320
10.1,20.6,4730,2.3,3.79,32.8,0.0,118,1024
12.5,21.7,4460,7.4,3.73,27.4,0.0,113,768
14.8,26.3,4530,1.6,5.41,31.8,0.0,158,1280
15.0,27.0,8500,0,8.28,35.6,5.36,224,1024
13.8,23.9,3730,0,3.88,30.6,0.0,77.8,640
11.8,15.0,51.8,0,2.87,35.5,1.33,10.3,320
10.8,19.4,5600,3.3,3.52,31.2,0.0,155,1024
14.0,25.5,6250,4.8,3.66,29.6,0.0,159,768
14.8,26.5,6360,0,6.54,34.6,1.91,149,1024
15.0,26.5,4940,1.6,6.10,35.0,1.69,212,1024
15.0,26.5,2110,1.4,3.80,29.7,0.0,75.1,640
11.5,8.44,36.6,0,5.41,32.2,1.87,8.58,320
6.00,21.3,2290,8.1,2.62,36.0,0.0,142,1024
14.3,24.0,7470,9.8,2.18,30.7,0.0,194,768
15.0,26.5,7350,1.6,8.26,36.7,4.27,215,1024
14.8,26.6,7200,2.3,4.40,33.4,1.14,183,1024
15.0,26.7,5540,0,5.30,31.8,1.28,166,640
14.0,12.5,36.8,0,4.26,40.0,0.0,8.81,320
7.86,14.3,1130,8.7,1.96,34.4,0.0,60.0,1024
12.3,9.13,214,0,1.59,29.6,0.0,84.1,768
15.0,26.0,6900,1.3,7.81,34.3,3.59,214,1024
14.8,26.7,14200,5.9,4.15,34.1,0.0,348,1024
15.0,26.5,11600,1.1,7.19,29.4,2.75,285,640
13.8,12.9,50,0,5.38,35.0,4.20,6.58,320
7.30,10.0,1400,9.0,1.60,34.7,0.0,33.4,1024
12.0,5.49,229,2.0,2.34,30.2,0.0,44.2,768
15.0,25.6,4350,1.5,8.06,35.3,4.04,135,1024
14.6,25.0,4590,2.7,5.18,34.1,1.32,145,1024
15.0,26.7,5770,1.3,5.68,29.1,1.90,165,640
14.4,11.9,72,0,3.59,32.8,2.74,6.34,320
6.70,9.66,1630,4.3,1.33,32.2,0.0,40.0,1024
13.5,19.7,2620,4.4,1.85,31.8,0.0,95.8,768
15.0,25.6,5930,0,9.05,32.6,5.22,218,1024
14.8,26.4,7300,3.2,4.31,34.0,1.41,225,1024
15.0,26.9,7640,1.3,4.96,29.7,1.84,228,640
12.2,8.97,277,5.3,2.71,29.6,0.0,17.0,320
7.68,11.0,436,4.3,1.13,33.5,0.0,30.5,1024
13.8,23.5,5400,4.1,1.88,29.3,0.0,119,768
15.0,26.5,7260,1.2,7.47,33.9,3.70,184,1024
14.3,24.7,6300,4.7,3.75,35.2,0.0,199,1024
15.0,26.1,5700,2.6,5.73,28.9,1.92,194,640
13.4,20.9,1310,2.7,3.70,29.2,0.0,86.2,320
7.87,9.05,1340,5.0,1.57,33.4,0.0,43.8,1024
12.2,19.5,3390,3.9,1.88,28.4,0.0,113,768
15.0,26.2,5900,0,8.08,34.7,4.35,192,1024
14.2,26.0,7190,3.9,4.40,34.6,1.15,211,1024
15.0,25.6,5750,0,7.77,30.2,4.19,296,640
15.0,23.8,894,0,5.13,31.1,1.38,44.2,320
8.52,10.8,1350,6.4,2.69,31.0,0.0,127,1024
9.54,13.8,2550,17,3.63,29.5,0.0,139,768
15.0,24.4,1410,3.0,9.28,35.2,6.43,93.8,1024
15.0,26.2,3470,2.0,5.99,33.2,2.51,114,1024
15.0,26.3,6470,2.1,5.59,29.5,2.84,181,640
14.4,20.6,327,0,3.64,33.4,0.0,41.1,320
6.68,5.72,675,4.7,2.77,32.8,1.84,37.0,640
10.3,17.0,3870,4.3,3.05,29.7,0.0,114,768
15.0,26.0,6090,0,7.93,33.3,3.64,165,1024
15.0,26.4,5920,4.6,3.61,32.3,0.0,185,1024
15.0,27.0,5750,0,4.89,28.9,1.45,177,640
14.5,24.1,1690,4.4,3.43,29.4,0.0,86.3,320
6.80,7.27,262,12,1.31,33.0,2.70,5.72,640
11.0,16.1,5150,1.8,2.57,29.0,0.0,118,768
15.0,26.6,7190,0,8.37,33.6,4.34,200,1024
14.8,26.6,6670,0,4.20,33.0,0.0,191,1024
15.0,26.9,9250,0,5.37,29.3,1.40,263,640
15.0,27.0,5180,0,3.85,32.7,0.0,268,320
7.26,5.20,24.2,0,1.40,34.2,0.0,16.0,640
11.8,15.8,979,4.1,1.70,31.5,0.0,40.9,768
15.0,26.6,9060,0,7.97,32.8,3.41,224,1024
15.0,26.3,5090,3.3,3.91,34.4,0.0,145,1024
15.0,27.0,5570,0,5.09,30.8,1.21,161,640
14.3,25.5,4160,2.1,4.28,33.0,0.0,171,320
7.23,9.62,349,2.2,1.28,32.2,0.0,31.1,640
9.28,12.6,1940,7.8,1.93,30.3,1.10,54.7,768
15.0,26.5,5720,1.4,7.94,34.5,3.99,143,1024
15.0,26.9,9610,2.0,4.16,32.3,0.0,226,1024
15.0,26.6,5960,1.8,5.45,30.4,1.19,168,768
14.4,23.6,4880,4.2,4.21,28.6,1.15,148,320
8.90,13.8,1700,5.7,1.24,35.1,0.0,49.5,640
11.3,19.6,3220,3.7,1.98,30.0,0.0,78.7,768
14.5,26.0,6100,1.3,7.98,35.9,3.11,154,1024
15.0,27.0,4340,0,4.16,33.3,0.0,120,1024
15.0,27.0,6190,0,4.60,30.7,1.45,149,768
15.0,26.9,4400,1.4,3.90,29.4,0.0,250,320
7.25,13.1,1330,2.9,1.66,34.2,0.0,40.4,640
8.56,9.76,1150,4.4,1.43,28.8,0.0,56.1,768
15.0,26.9,8830,0,8.73,34.4,5.03,234,1024
15.0,27.0,4860,1.2,4.06,33.7,0.0,122,1024
15.0,26.9,3520,0,4.99,30.4,1.52,112,768
15.0,26.6,4710,1.8,4.66,29.7,0.0,194,320
9.31,17.0,3040,2.8,1.62,34.8,0.0,93.8,640
11.0,19.1,4280,4.5,2.54,32.1,0.0,93.1,768
15.0,26.7,2760,1.0,7.89,33.0,3.85,84.9,1024
14.6,25.2,7830,1.4,4.92,33.4,1.30,199,1024
15.0,27.0,5360,0,4.83,29.7,1.01,156,768
14.3,23.5,2920,0,4.33,28.9,0.0,134,320
7.88,11.8,1160,2.9,1.40,34.7,0.0,21.9,640
9.37,12.1,579,9.1,1.88,31.2,0.0,42.2,768
15.0,26.6,10800,0,8.21,33.4,3.71,243,1024
15.0,27.0,7380,1.0,4.19,33.6,0.0,197,1024
